location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
India,9/9/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2145936972,1025201001,944541113,176194858
India,9/10/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2148075189,1025269211,944731966,178074012
India,9/11/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2150122402,1025330630,944970466,179821306
India,9/12/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2152915577,1025392305,945243352,182279920
India,9/13/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2155069979,1025465056,945446217,184158706
India,9/14/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2157151049,1025532632,945633577,185984840
India,9/15/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2160120066,1025619971,945888274,188611821
India,9/16/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2162085492,1025699120,946137585,190248787
India,9/17/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2164396948,1025764618,946326767,192305563
India,9/18/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2165982650,1025814756,946508327,193659567
India,9/19/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2167186118,1025858015,946678783,194649320
India,9/20/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2168505627,1025904513,946810471,195790643
India,9/21/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2169753427,1025950945,946939884,196862598
India,9/22/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2171336749,1026003645,947099821,198233283
India,9/23/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2172815223,1026059522,947277322,199478379
India,9/24/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2174341590,1026106833,947414286,200820471
India,9/25/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2175957465,1026153814,947573788,202229863
India,9/26/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2176997087,1026187500,947702673,203106914
India,9/27/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2178441102,1026222338,947816392,204402372
India,9/28/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2179945601,1026259249,947940802,205745550
India,9/29/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2182239274,1026306484,948120382,207812408
India,9/30/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2185459294,1026371105,948371253,210716936
India,10/1/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2186955246,1026407264,948517818,212030164
India,10/2/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2187548762,1026427876,948592361,212528525
India,10/3/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2187731108,1026433516,948617293,212680299
India,10/4/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2188076740,1026447293,948660386,212969061
India,10/5/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2188332870,1026455211,948692346,213185313
India,10/6/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2188448601,1026459263,948711877,213277461
India,10/7/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2188865321,1026475997,948783217,213606107
India,10/8/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2189375345,1026498766,948860632,214015947
India,10/9/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2189790426,1026515438,948925816,214349172
India,10/10/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2190007323,1026521598,948948712,214537013
India,10/11/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2190521299,1026544838,949019254,214957207
India,10/12/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2191338497,1026581890,949149582,215607025
India,10/14/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2192191132,1026621971,949304081,216265080
India,10/15/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2192779896,1026649970,949388503,216741423
India,10/16/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2193219253,1026669165,949453930,217096158
India,10/17/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2193368589,1026676068,949475229,217217292
India,10/18/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2193800204,1026700314,949549942,217549948
India,10/19/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2194182432,1026723642,949627320,217831470
India,10/20/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2194672934,1026754040,949730391,218188503
India,10/21/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2195113126,1026784601,949834302,218494223
India,10/22/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2195399307,1026805788,949900660,218692859
India,10/23/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2195580184,1026816174,949937200,218826810
India,10/24/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2195619506,1026818811,949943598,218857097
India,10/25/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2195651402,1026820130,949949078,218882194
India,10/26/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2195754191,1026824755,949968269,218961167
India,10/27/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2195883501,1026831971,949997647,219053883
India,10/28/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2196044179,1026840789,950032740,219170650
India,10/29/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2196215302,1026850803,950066782,219297717
India,10/30/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2196335748,1026856716,950090439,219388593
India,11/1/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2196483169,1026864496,950118274,219500399
India,11/2/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2196609939,1026871408,950145564,219592967
India,11/3/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2196781421,1026880429,950180255,219720737
India,11/4/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2196971035,1026891548,950217290,219862197
India,11/5/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2197138806,1026901188,950251445,219986173
India,11/6/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2197262288,1026907906,950278552,220075830
India,11/7/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2197295587,1026910508,950285563,220099516
India,11/8/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2197435518,1026919862,950315704,220199952
India,11/9/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2197513103,1026925870,950336542,220250691
India,11/10/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2197646336,1026934310,950369833,220342193
India,11/11/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2197783974,1026943380,950403228,220437366
India,11/12/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2197896947,1026949833,950431690,220515424
India,11/13/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2197978762,1026954849,950447893,220576020
India,11/14/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2198006694,1026956871,950454684,220595139
India,11/15/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2198123903,1026963301,950487146,220673456
India,11/16/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2198226412,1026969241,950512662,220744509
India,11/17/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2198344955,1026977435,950540476,220827044
India,11/18/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2198447644,1026983726,950566594,220897324
India,11/19/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2198537172,1026989712,950588586,220958874
India,11/20/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2198603903,1026996633,950606106,221001164
India,11/21/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2198619380,1026999062,950609941,221010377
India,11/22/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2198696929,1027007584,950630587,221058758
India,11/23/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2198773864,1027015080,950649825,221108959
India,11/24/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2198861053,1027020780,950670997,221169276
India,11/25/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2198939280,1027025903,950691085,221222292
India,11/26/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199012704,1027032280,950712317,221268107
India,11/27/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199058598,1027035849,950724853,221297896
India,11/28/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199071394,1027036689,950728529,221306176
India,11/29/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199165837,1027043870,950757129,221364838
India,11/30/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199192115,1027045950,950765492,221380673
India,12/1/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199255614,1027050053,950782285,221423276
India,12/2/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199308269,1027054462,950797037,221456770
India,12/3/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199362341,1027058419,950810947,221492975
India,12/4/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199404380,1027062119,950823043,221519218
India,12/5/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199414864,1027063055,950826154,221525655
India,12/6/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199459244,1027066942,950839880,221552422
India,12/7/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199500144,1027071309,950851902,221576933
India,12/8/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199546356,1027075664,950866239,221604453
India,12/9/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199596513,1027080067,950881906,221634540
India,12/10/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199646883,1027083897,950898240,221664746
India,12/11/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199683095,1027087217,950909151,221686727
India,12/12/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199694877,1027088793,950913449,221692635
India,12/13/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199746138,1027092867,950929061,221724210
India,12/14/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199803956,1027099057,950945731,221759168
India,12/15/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199861495,1027104264,950962000,221795231
India,12/16/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199918890,1027110205,950978880,221829805
India,12/17/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2199968116,1027114538,950992489,221861089
India,12/18/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200010800,1027117507,951006502,221886791
India,12/19/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200021116,1027118833,951009124,221893159
India,12/20/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200070782,1027123649,951024984,221922149
India,12/21/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200125212,1027128408,951042449,221954355
India,12/22/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200198937,1027133672,951062564,222002701
India,12/23/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200291726,1027139671,951082819,222069236
India,12/24/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200398405,1027147220,951102777,222148408
India,12/25/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200495328,1027154597,951119216,222221515
India,12/26/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200534092,1027157412,951124245,222252435
India,12/27/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200631022,1027166078,951140611,222324333
India,12/28/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200721618,1027175213,951158405,222388000
India,12/29/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200817500,1027184263,951176639,222456598
India,12/30/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200901700,1027192625,951192203,222516872
India,12/31/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2200989986,1027200953,951207411,222581622
India,1/1/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201044679,1027204886,951216009,222623784
India,1/2/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201054881,1027205735,951217236,222631910
India,1/3/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201103827,1027209389,951225480,222668958
India,1/4/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201152760,1027213057,951234968,222704735
India,1/5/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201212338,1027216958,951244627,222750753
India,1/6/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201259958,1027220840,951254241,222784877
India,1/7/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201318312,1027224769,951264717,222828826
India,1/8/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201370207,1027228167,951274467,222867573
India,1/9/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201384597,1027229432,951276861,222878304
India,1/10/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201442947,1027233458,951288489,222921000
India,1/11/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201494588,1027237038,951298697,222958853
India,1/12/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201554690,1027241043,951310709,223002938
India,1/13/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201603914,1027244784,951321918,223037212
India,1/14/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201655453,1027247549,951331661,223076243
India,1/15/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201675334,1027248959,951336433,223089942
India,1/16/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201682359,1027249529,951337907,223094923
India,1/17/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201741781,1027252071,951348068,223141642
India,1/18/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2201842205,1027255547,951360940,223225718
India,1/19/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2202035883,1027260128,951381919,223393836
India,1/20/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2202213913,1027265363,951402523,223546027
India,1/21/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2202437860,1027271126,951428765,223737969
India,1/22/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2202785299,1027277706,951457282,224050311
India,1/23/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2202837316,1027279394,951464506,224093416
India,1/24/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2203061150,1027285333,951490152,224285665
India,1/25/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2203278103,1027291426,951519835,224466842
India,1/26/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2203548583,1027297742,951547569,224703272
India,1/27/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2203593846,1027299127,951554179,224740540
India,1/28/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2203808355,1027304827,951583464,224920064
India,1/29/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2204066383,1027310660,951613583,225142140
India,1/30/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2204593034,1027320320,951664615,225608099
India,1/31/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2204868897,1027325954,951695297,225847646
India,2/1/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2205104562,1027331515,951722099,226050948
India,2/2/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2205275282,1027335546,951737603,226202133
India,2/3/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2205436773,1027339534,951754380,226342859
India,2/4/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2205597607,1027343230,951769840,226484537
India,2/5/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2205732045,1027346076,951782313,226603656
India,2/6/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2205782602,1027347388,951787087,226648127
India,2/7/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2205920241,1027350754,951801278,226768209
India,2/8/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206046004,1027353880,951815546,226876578
India,2/9/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206164359,1027356828,951829632,226977899
India,2/10/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206238494,1027359426,951840366,227038702
India,2/11/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206263146,1027360678,951845726,227056742
India,2/12/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206269503,1027361364,951848120,227060019
India,2/13/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206271789,1027361594,951848976,227061219
India,2/14/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206278370,1027362508,951851527,227064335
India,2/15/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206285694,1027363412,951853969,227068313
India,2/16/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206293300,1027364371,951856473,227072456
India,2/17/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206300775,1027365410,951859119,227076246
India,2/18/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206308578,1027366244,951862166,227080168
India,2/19/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206311696,1027366642,951863387,227081667
India,2/20/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206313573,1027366907,951864058,227082608
India,2/21/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206320683,1027368035,951866629,227086019
India,2/22/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206327329,1027369065,951869020,227089244
India,2/23/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206334710,1027370024,951871979,227092707
India,2/24/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206341948,1027371115,951874546,227096287
India,2/25/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206348628,1027371984,951877077,227099567
India,2/26/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206353431,1027372714,951879089,227101628
India,2/27/2023,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2206355345,1027372956,951879693,227102696
